category_code,category_name,vendor,opp_ha,predicted_stuks
209,209 - PAPRIKA MIX,P 184 - SUPRA-NATURA,1.06,0
210,210 - MINI-PAPRIKA,P 184 - SUPRA-NATURA,1.06,0
217,217 - PUNTPAPRIKA,P 184 - SUPRA-NATURA,1.06,0
219,219 - PEPERS,P 184 - SUPRA-NATURA,,939819
198,198 - PAPRIKA DIV.,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,1567
200,200 - PAPRIKA GROEN,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,149723
201,201 - PAPRIKA ROOD,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2096627
202,202 - PAPRIKA GEEL,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,1949423
203,203 - PAPRIKA ORANJE,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
204,204 - PAPRIKA PAARS,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
205,205 - PAPRIKA WIT,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
206,206 - PAPRIKA MUNT,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
207,207 - PAPRIKA LILA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
208,208 - PAPRIKA BRUIN,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
209,209 - PAPRIKA MIX,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2
217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2979
206,206 - PAPRIKA MUNT,P 320 - DE SAEGER JOHAN,,1247540
198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0.62,180
200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0.62,180
201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0.62,338
202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0.62,254
203,203 - PAPRIKA ORANJE,P 528 - DE SWERT MARC,0.62,0
204,204 - PAPRIKA PAARS,P 528 - DE SWERT MARC,0.62,0
205,205 - PAPRIKA WIT,P 528 - DE SWERT MARC,0.62,0
206,206 - PAPRIKA MUNT,P 528 - DE SWERT MARC,0.62,0
207,207 - PAPRIKA LILA,P 528 - DE SWERT MARC,0.62,0
208,208 - PAPRIKA BRUIN,P 528 - DE SWERT MARC,0.62,0
209,209 - PAPRIKA MIX,P 528 - DE SWERT MARC,0.62,0
210,210 - MINI-PAPRIKA,P 528 - DE SWERT MARC,0.62,0
217,217 - PUNTPAPRIKA,P 528 - DE SWERT MARC,0.62,0
198,198 - PAPRIKA DIV.,P 632 - H.D.S. GLASTUINBOUW,18.8,199
200,200 - PAPRIKA GROEN,P 632 - H.D.S. GLASTUINBOUW,18.8,199
201,201 - PAPRIKA ROOD,P 632 - H.D.S. GLASTUINBOUW,18.8,357
202,202 - PAPRIKA GEEL,P 632 - H.D.S. GLASTUINBOUW,18.8,273
203,203 - PAPRIKA ORANJE,P 632 - H.D.S. GLASTUINBOUW,18.8,0
204,204 - PAPRIKA PAARS,P 632 - H.D.S. GLASTUINBOUW,18.8,0
205,205 - PAPRIKA WIT,P 632 - H.D.S. GLASTUINBOUW,18.8,0
206,206 - PAPRIKA MUNT,P 632 - H.D.S. GLASTUINBOUW,18.8,0
207,207 - PAPRIKA LILA,P 632 - H.D.S. GLASTUINBOUW,18.8,0
208,208 - PAPRIKA BRUIN,P 632 - H.D.S. GLASTUINBOUW,18.8,0
209,209 - PAPRIKA MIX,P 632 - H.D.S. GLASTUINBOUW,18.8,0
210,210 - MINI-PAPRIKA,P 632 - H.D.S. GLASTUINBOUW,18.8,0
217,217 - PUNTPAPRIKA,P 632 - H.D.S. GLASTUINBOUW,18.8,157319
198,198 - PAPRIKA DIV.,P 842 - STANNUCO,43.1604,289
200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,58273
201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,137092
202,202 - PAPRIKA GEEL,P 842 - STANNUCO,43.1604,115598
203,203 - PAPRIKA ORANJE,P 842 - STANNUCO,43.1604,0
204,204 - PAPRIKA PAARS,P 842 - STANNUCO,43.1604,0
205,205 - PAPRIKA WIT,P 842 - STANNUCO,43.1604,0
206,206 - PAPRIKA MUNT,P 842 - STANNUCO,43.1604,0
207,207 - PAPRIKA LILA,P 842 - STANNUCO,43.1604,0
208,208 - PAPRIKA BRUIN,P 842 - STANNUCO,43.1604,0
209,209 - PAPRIKA MIX,P 842 - STANNUCO,43.1604,0
210,210 - MINI-PAPRIKA,P 842 - STANNUCO,43.1604,0
217,217 - PUNTPAPRIKA,P 842 - STANNUCO,43.1604,3042
198,198 - PAPRIKA DIV.,P 916 - GEMAPA,49.2162,1311
200,200 - PAPRIKA GROEN,P 916 - GEMAPA,49.2162,31746
201,201 - PAPRIKA ROOD,P 916 - GEMAPA,49.2162,467881
202,202 - PAPRIKA GEEL,P 916 - GEMAPA,49.2162,152798
203,203 - PAPRIKA ORANJE,P 916 - GEMAPA,49.2162,0
204,204 - PAPRIKA PAARS,P 916 - GEMAPA,49.2162,0
205,205 - PAPRIKA WIT,P 916 - GEMAPA,49.2162,0
206,206 - PAPRIKA MUNT,P 916 - GEMAPA,49.2162,0
207,207 - PAPRIKA LILA,P 916 - GEMAPA,49.2162,0
208,208 - PAPRIKA BRUIN,P 916 - GEMAPA,49.2162,0
209,209 - PAPRIKA MIX,P 916 - GEMAPA,49.2162,0
210,210 - MINI-PAPRIKA,P 916 - GEMAPA,49.2162,0
217,217 - PUNTPAPRIKA,P 916 - GEMAPA,49.2162,3042
198,198 - PAPRIKA DIV.,P1003 - KWEKERIJ GOOS,7.53,173
200,200 - PAPRIKA GROEN,P1003 - KWEKERIJ GOOS,7.53,51789
201,201 - PAPRIKA ROOD,P1003 - KWEKERIJ GOOS,7.53,0
202,202 - PAPRIKA GEEL,P1003 - KWEKERIJ GOOS,7.53,248
203,203 - PAPRIKA ORANJE,P1003 - KWEKERIJ GOOS,7.53,0
204,204 - PAPRIKA PAARS,P1003 - KWEKERIJ GOOS,7.53,0
205,205 - PAPRIKA WIT,P1003 - KWEKERIJ GOOS,7.53,0
206,206 - PAPRIKA MUNT,P1003 - KWEKERIJ GOOS,7.53,0
207,207 - PAPRIKA LILA,P1003 - KWEKERIJ GOOS,7.53,0
208,208 - PAPRIKA BRUIN,P1003 - KWEKERIJ GOOS,7.53,0
209,209 - PAPRIKA MIX,P1003 - KWEKERIJ GOOS,7.53,0
210,210 - MINI-PAPRIKA,P1003 - KWEKERIJ GOOS,7.53,0
217,217 - PUNTPAPRIKA,P1003 - KWEKERIJ GOOS,7.53,0
219,219 - PEPERS,P1003 - KWEKERIJ GOOS,,845660
201,201 - PAPRIKA ROOD,P1121 - GEM.TECHN.TUINBOUWSCHOOL,,1306293
201,201 - PAPRIKA ROOD,P1161 - BIO BON BON,,1334708
202,202 - PAPRIKA GEEL,P1161 - BIO BON BON,,1306178
210,210 - MINI-PAPRIKA,P1161 - BIO BON BON,,1244996
217,217 - PUNTPAPRIKA,P1161 - BIO BON BON,,1248719
219,219 - PEPERS,P1161 - BIO BON BON,,830525
198,198 - PAPRIKA DIV.,P1190 - RIJTAK,9.0,173
200,200 - PAPRIKA GROEN,P1190 - RIJTAK,9.0,47643
201,201 - PAPRIKA ROOD,P1190 - RIJTAK,9.0,332
202,202 - PAPRIKA GEEL,P1190 - RIJTAK,9.0,248
203,203 - PAPRIKA ORANJE,P1190 - RIJTAK,9.0,0
204,204 - PAPRIKA PAARS,P1190 - RIJTAK,9.0,0
205,205 - PAPRIKA WIT,P1190 - RIJTAK,9.0,0
206,206 - PAPRIKA MUNT,P1190 - RIJTAK,9.0,0
207,207 - PAPRIKA LILA,P1190 - RIJTAK,9.0,0
208,208 - PAPRIKA BRUIN,P1190 - RIJTAK,9.0,0
209,209 - PAPRIKA MIX,P1190 - RIJTAK,9.0,0
210,210 - MINI-PAPRIKA,P1190 - RIJTAK,9.0,0
217,217 - PUNTPAPRIKA,P1190 - RIJTAK,9.0,0
198,198 - PAPRIKA DIV.,P1259 - VAN HOYWEGHEN ANDY,0.012,180
200,200 - PAPRIKA GROEN,P1259 - VAN HOYWEGHEN ANDY,0.012,180
201,201 - PAPRIKA ROOD,P1259 - VAN HOYWEGHEN ANDY,0.012,338
202,202 - PAPRIKA GEEL,P1259 - VAN HOYWEGHEN ANDY,0.012,254
203,203 - PAPRIKA ORANJE,P1259 - VAN HOYWEGHEN ANDY,0.012,0
204,204 - PAPRIKA PAARS,P1259 - VAN HOYWEGHEN ANDY,0.012,0
205,205 - PAPRIKA WIT,P1259 - VAN HOYWEGHEN ANDY,0.012,0
206,206 - PAPRIKA MUNT,P1259 - VAN HOYWEGHEN ANDY,0.012,0
207,207 - PAPRIKA LILA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
208,208 - PAPRIKA BRUIN,P1259 - VAN HOYWEGHEN ANDY,0.012,0
209,209 - PAPRIKA MIX,P1259 - VAN HOYWEGHEN ANDY,0.012,0
210,210 - MINI-PAPRIKA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
217,217 - PUNTPAPRIKA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
219,219 - PEPERS,P1419 - KESTEMONT BVLO,,831795
198,198 - PAPRIKA DIV.,P1496 - BELTOMEX,2.9,197
200,200 - PAPRIKA GROEN,P1496 - BELTOMEX,2.9,197
201,201 - PAPRIKA ROOD,P1496 - BELTOMEX,2.9,355
202,202 - PAPRIKA GEEL,P1496 - BELTOMEX,2.9,271
203,203 - PAPRIKA ORANJE,P1496 - BELTOMEX,2.9,0
204,204 - PAPRIKA PAARS,P1496 - BELTOMEX,2.9,0
205,205 - PAPRIKA WIT,P1496 - BELTOMEX,2.9,0
206,206 - PAPRIKA MUNT,P1496 - BELTOMEX,2.9,0
207,207 - PAPRIKA LILA,P1496 - BELTOMEX,2.9,0
208,208 - PAPRIKA BRUIN,P1496 - BELTOMEX,2.9,0
209,209 - PAPRIKA MIX,P1496 - BELTOMEX,2.9,0
210,210 - MINI-PAPRIKA,P1496 - BELTOMEX,2.9,0
217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,2.9,0
200,200 - PAPRIKA GROEN,P1507 - RENECO,,1152598
201,201 - PAPRIKA ROOD,P1507 - RENECO,,1172010
202,202 - PAPRIKA GEEL,P1507 - RENECO,,1167942
219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,,1171321
198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,12.0,173
200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,12.0,93417
201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,12.0,12224
202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,12.0,437
203,203 - PAPRIKA ORANJE,P1771 - LENTSCHE HEYDE,12.0,0
204,204 - PAPRIKA PAARS,P1771 - LENTSCHE HEYDE,12.0,0
205,205 - PAPRIKA WIT,P1771 - LENTSCHE HEYDE,12.0,0
206,206 - PAPRIKA MUNT,P1771 - LENTSCHE HEYDE,12.0,0
207,207 - PAPRIKA LILA,P1771 - LENTSCHE HEYDE,12.0,0
208,208 - PAPRIKA BRUIN,P1771 - LENTSCHE HEYDE,12.0,0
209,209 - PAPRIKA MIX,P1771 - LENTSCHE HEYDE,12.0,0
210,210 - MINI-PAPRIKA,P1771 - LENTSCHE HEYDE,12.0,0
217,217 - PUNTPAPRIKA,P1771 - LENTSCHE HEYDE,12.0,0
200,200 - PAPRIKA GROEN,P1825 - THOMAS MORE KEMPEN,,1153748
201,201 - PAPRIKA ROOD,P1825 - THOMAS MORE KEMPEN,,1180687
217,217 - PUNTPAPRIKA,P1825 - THOMAS MORE KEMPEN,,1173835
198,198 - PAPRIKA DIV.,P1859 - NOTELE JOHAN,3.0,212
200,200 - PAPRIKA GROEN,P1859 - NOTELE JOHAN,3.0,212
201,201 - PAPRIKA ROOD,P1859 - NOTELE JOHAN,3.0,5466
202,202 - PAPRIKA GEEL,P1859 - NOTELE JOHAN,3.0,287
203,203 - PAPRIKA ORANJE,P1859 - NOTELE JOHAN,3.0,0
204,204 - PAPRIKA PAARS,P1859 - NOTELE JOHAN,3.0,0
205,205 - PAPRIKA WIT,P1859 - NOTELE JOHAN,3.0,0
206,206 - PAPRIKA MUNT,P1859 - NOTELE JOHAN,3.0,0
207,207 - PAPRIKA LILA,P1859 - NOTELE JOHAN,3.0,0
208,208 - PAPRIKA BRUIN,P1859 - NOTELE JOHAN,3.0,0
209,209 - PAPRIKA MIX,P1859 - NOTELE JOHAN,3.0,0
210,210 - MINI-PAPRIKA,P1859 - NOTELE JOHAN,3.0,0
217,217 - PUNTPAPRIKA,P1859 - NOTELE JOHAN,3.0,0
210,210 - MINI-PAPRIKA,P1950 - TUINBOUWB. KIK BRUINISSE,,1244495
210,210 - MINI-PAPRIKA,P1960 - VRIENDS-DE JONGH,,1168817
219,219 - PEPERS,P1960 - VRIENDS-DE JONGH,,824119
198,198 - PAPRIKA DIV.,P2099 - PTS CAMPUS MECHELEN,0.17,180
200,200 - PAPRIKA GROEN,P2099 - PTS CAMPUS MECHELEN,0.17,180
201,201 - PAPRIKA ROOD,P2099 - PTS CAMPUS MECHELEN,0.17,573
202,202 - PAPRIKA GEEL,P2099 - PTS CAMPUS MECHELEN,0.17,254
203,203 - PAPRIKA ORANJE,P2099 - PTS CAMPUS MECHELEN,0.17,0
204,204 - PAPRIKA PAARS,P2099 - PTS CAMPUS MECHELEN,0.17,0
205,205 - PAPRIKA WIT,P2099 - PTS CAMPUS MECHELEN,0.17,0
206,206 - PAPRIKA MUNT,P2099 - PTS CAMPUS MECHELEN,0.17,0
207,207 - PAPRIKA LILA,P2099 - PTS CAMPUS MECHELEN,0.17,0
208,208 - PAPRIKA BRUIN,P2099 - PTS CAMPUS MECHELEN,0.17,0
209,209 - PAPRIKA MIX,P2099 - PTS CAMPUS MECHELEN,0.17,0
210,210 - MINI-PAPRIKA,P2099 - PTS CAMPUS MECHELEN,0.17,0
217,217 - PUNTPAPRIKA,P2099 - PTS CAMPUS MECHELEN,0.17,0
198,198 - PAPRIKA DIV.,P2277 - DOORNLAAR,0.01,180
200,200 - PAPRIKA GROEN,P2277 - DOORNLAAR,0.01,180
201,201 - PAPRIKA ROOD,P2277 - DOORNLAAR,0.01,573
202,202 - PAPRIKA GEEL,P2277 - DOORNLAAR,0.01,254
203,203 - PAPRIKA ORANJE,P2277 - DOORNLAAR,0.01,0
204,204 - PAPRIKA PAARS,P2277 - DOORNLAAR,0.01,0
205,205 - PAPRIKA WIT,P2277 - DOORNLAAR,0.01,0
206,206 - PAPRIKA MUNT,P2277 - DOORNLAAR,0.01,0
207,207 - PAPRIKA LILA,P2277 - DOORNLAAR,0.01,0
208,208 - PAPRIKA BRUIN,P2277 - DOORNLAAR,0.01,0
209,209 - PAPRIKA MIX,P2277 - DOORNLAAR,0.01,0
210,210 - MINI-PAPRIKA,P2277 - DOORNLAAR,0.01,0
217,217 - PUNTPAPRIKA,P2277 - DOORNLAAR,0.01,0
198,198 - PAPRIKA DIV.,P2284 - VAN DE KERKHOF EDUARD,6.7508,173
200,200 - PAPRIKA GROEN,P2284 - VAN DE KERKHOF EDUARD,6.7508,13294
201,201 - PAPRIKA ROOD,P2284 - VAN DE KERKHOF EDUARD,6.7508,38107
202,202 - PAPRIKA GEEL,P2284 - VAN DE KERKHOF EDUARD,6.7508,13368
203,203 - PAPRIKA ORANJE,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
204,204 - PAPRIKA PAARS,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
205,205 - PAPRIKA WIT,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
206,206 - PAPRIKA MUNT,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
207,207 - PAPRIKA LILA,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
208,208 - PAPRIKA BRUIN,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
209,209 - PAPRIKA MIX,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
210,210 - MINI-PAPRIKA,P2284 - VAN DE KERKHOF EDUARD,6.7508,1981
217,217 - PUNTPAPRIKA,P2284 - VAN DE KERKHOF EDUARD,6.7508,31113
219,219 - PEPERS,P2284 - VAN DE KERKHOF EDUARD,,1175584
217,217 - PUNTPAPRIKA,P2317 - CEPEKO,,1281588
219,219 - PEPERS,P2317 - CEPEKO,,1164511
200,200 - PAPRIKA GROEN,P2401 - VERSCHUEREN PAUL,,1145084
201,201 - PAPRIKA ROOD,P2401 - VERSCHUEREN PAUL,,1165805
198,198 - PAPRIKA DIV.,P2447 - VERSCHUEREN GUIDO,0.36,180
200,200 - PAPRIKA GROEN,P2447 - VERSCHUEREN GUIDO,0.36,180
201,201 - PAPRIKA ROOD,P2447 - VERSCHUEREN GUIDO,0.36,573
202,202 - PAPRIKA GEEL,P2447 - VERSCHUEREN GUIDO,0.36,254
203,203 - PAPRIKA ORANJE,P2447 - VERSCHUEREN GUIDO,0.36,0
204,204 - PAPRIKA PAARS,P2447 - VERSCHUEREN GUIDO,0.36,0
205,205 - PAPRIKA WIT,P2447 - VERSCHUEREN GUIDO,0.36,0
206,206 - PAPRIKA MUNT,P2447 - VERSCHUEREN GUIDO,0.36,0
207,207 - PAPRIKA LILA,P2447 - VERSCHUEREN GUIDO,0.36,0
208,208 - PAPRIKA BRUIN,P2447 - VERSCHUEREN GUIDO,0.36,0
209,209 - PAPRIKA MIX,P2447 - VERSCHUEREN GUIDO,0.36,0
210,210 - MINI-PAPRIKA,P2447 - VERSCHUEREN GUIDO,0.36,0
217,217 - PUNTPAPRIKA,P2447 - VERSCHUEREN GUIDO,0.36,0
198,198 - PAPRIKA DIV.,P2465 - PROEFSTAT.GROENTETEELT,1.062,180
200,200 - PAPRIKA GROEN,P2465 - PROEFSTAT.GROENTETEELT,1.062,600
201,201 - PAPRIKA ROOD,P2465 - PROEFSTAT.GROENTETEELT,1.062,18967
202,202 - PAPRIKA GEEL,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
203,203 - PAPRIKA ORANJE,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
204,204 - PAPRIKA PAARS,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
205,205 - PAPRIKA WIT,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
206,206 - PAPRIKA MUNT,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
207,207 - PAPRIKA LILA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
208,208 - PAPRIKA BRUIN,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
209,209 - PAPRIKA MIX,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
210,210 - MINI-PAPRIKA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
217,217 - PUNTPAPRIKA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
219,219 - PEPERS,P2465 - PROEFSTAT.GROENTETEELT,,1174954
198,198 - PAPRIKA DIV.,P2597 - ALNICA,7.4158,173
200,200 - PAPRIKA GROEN,P2597 - ALNICA,7.4158,173
201,201 - PAPRIKA ROOD,P2597 - ALNICA,7.4158,567
202,202 - PAPRIKA GEEL,P2597 - ALNICA,7.4158,248
203,203 - PAPRIKA ORANJE,P2597 - ALNICA,7.4158,0
204,204 - PAPRIKA PAARS,P2597 - ALNICA,7.4158,0
205,205 - PAPRIKA WIT,P2597 - ALNICA,7.4158,0
206,206 - PAPRIKA MUNT,P2597 - ALNICA,7.4158,0
207,207 - PAPRIKA LILA,P2597 - ALNICA,7.4158,0
208,208 - PAPRIKA BRUIN,P2597 - ALNICA,7.4158,0
209,209 - PAPRIKA MIX,P2597 - ALNICA,7.4158,0
210,210 - MINI-PAPRIKA,P2597 - ALNICA,7.4158,0
217,217 - PUNTPAPRIKA,P2597 - ALNICA,7.4158,0
219,219 - PEPERS,P2634 - B.ROMMERSJANSEN,,828172
200,200 - PAPRIKA GROEN,P2702 - SERILGE,,1149582
201,201 - PAPRIKA ROOD,P2702 - SERILGE,,1168309
202,202 - PAPRIKA GEEL,P2702 - SERILGE,,1167667
200,200 - PAPRIKA GROEN,P2817 - VITAETOM,,1155189
201,201 - PAPRIKA ROOD,P2817 - VITAETOM,,839149
202,202 - PAPRIKA GEEL,P2817 - VITAETOM,,838243
203,203 - PAPRIKA ORANJE,P2817 - VITAETOM,,1165479
217,217 - PUNTPAPRIKA,P2817 - VITAETOM,,1184230
219,219 - PEPERS,P2817 - VITAETOM,,909699
198,198 - PAPRIKA DIV.,P2879 - PAULANCO,0.075,180
200,200 - PAPRIKA GROEN,P2879 - PAULANCO,0.075,180
201,201 - PAPRIKA ROOD,P2879 - PAULANCO,0.075,573
202,202 - PAPRIKA GEEL,P2879 - PAULANCO,0.075,254
203,203 - PAPRIKA ORANJE,P2879 - PAULANCO,0.075,0
204,204 - PAPRIKA PAARS,P2879 - PAULANCO,0.075,0
205,205 - PAPRIKA WIT,P2879 - PAULANCO,0.075,0
206,206 - PAPRIKA MUNT,P2879 - PAULANCO,0.075,0
207,207 - PAPRIKA LILA,P2879 - PAULANCO,0.075,0
208,208 - PAPRIKA BRUIN,P2879 - PAULANCO,0.075,0
209,209 - PAPRIKA MIX,P2879 - PAULANCO,0.075,0
210,210 - MINI-PAPRIKA,P2879 - PAULANCO,0.075,0
217,217 - PUNTPAPRIKA,P2879 - PAULANCO,0.075,0
219,219 - PEPERS,P2879 - PAULANCO,,1177608
